,combind_scores
DEC_1333,0.7479399876288308
DEC_1363,-1.691995545424855
DEC_1256,3.370256328229244
DEC_1347,-0.32964661728580413
DEC_1224,1.1830919812442122
DEC_1253,3.6917807100356637
DEC_1254,3.6917807100356637
DEC_1275,1.026486479282232
DEC_1353,1.496125338890498
DEC_1250,2.698544208955881
DEC_1251,2.698544208955881
DEC_1194,0.4794085599219349
DEC_1371,2.287010712600578
DEC_1255,2.4500645458401475
DEC_1220,0.7854663994296489
DEC_1274,-0.08075366136452455
DEC_1249,1.2267413224499188
DEC_1349,0.8242779366534245
DEC_1226,0.29280627753685273
DEC_1311,-0.5438741648160352
DEC_1358,-0.32490049007441435
DEC_1357,2.2478429279558387
DEC_1227,1.167257221151103
DEC_1267,1.0306297075749375
DEC_1247,2.3688517878061126
DEC_1248,2.3688517878061126
DEC_1378,1.3825621508407417
DEC_1235,-0.4669314862354481
DEC_1245,0.4781165490155068
DEC_1318,0.7621808423245673
DEC_1264,0.9641127819622355
DEC_1223,-0.05733883533243844
DEC_1350,0.4560617320515563
DEC_1335,0.3218710609322626
DEC_1238,-0.8127605328105174
DEC_1319,0.7895849927529577
DEC_1286,1.8907817949084516
DEC_1372,0.37928136236962473
DEC_1246,1.563301167443405
DEC_1252,1.563301167443405
DEC_1243,1.567234727202253
DEC_1368,1.475829203697499
DEC_1285,-1.2657514230858036
DEC_1328,1.2685599512091805
DEC_1293,-2.4695458207517618
DEC_1325,0.2517422556819229
DEC_1201,1.7627986746905737
DEC_1346,0.5671360610795464
DEC_1261,-0.09816363067857914
DEC_1221,1.7984597841556367
DEC_1331,1.6603834611693493
DEC_1315,0.9414195745949963
DEC_1341,0.03155244447165373
DEC_1312,0.5671819758166965
DEC_1321,0.17174510337634263
DEC_1188,0.5289387109222847
DEC_1202,1.9732746999855877
DEC_1365,-0.2569414541413986
DEC_1345,0.5135230265153385
DEC_1366,1.406575745358567
DEC_1310,-0.4664629039025483
DEC_1296,-0.33661589135550773
DEC_1189,0.008796601181108699
DEC_1287,1.2259880797541927
DEC_1236,0.1610508994614177
DEC_1242,-0.1486646172695787
DEC_1351,0.5963143943479174
DEC_1332,1.1312406115639577
DEC_1297,0.6278392326146935
DEC_1354,0.09639195492059738
DEC_1361,0.2911937612436617
DEC_1295,2.427757106910664
DEC_1291,-0.921422888456843
DEC_1385,0.7965715188310121
DEC_1294,0.591003463648966
DEC_1240,0.6499450093233827
DEC_1266,0.7025877194039394
DEC_1373,1.2667154421226368
DEC_1343,0.19387295298812113
DEC_1375,2.1076535814400508
DEC_1362,0.6894002389931435
DEC_1292,-0.1768478175128605
DEC_1216,1.0022639299875076
DEC_1228,-0.25588663090580965
DEC_1323,-0.7279129311119839
DEC_1203,-0.8209809009834217
DEC_1367,0.7178171359880041
DEC_1380,1.719855121772886
DEC_1379,1.0819025346490525
DEC_1196,0.7789515055783944
DEC_1383,1.693677896257059
DEC_1370,0.9462114257034893
DEC_1382,1.674752303276346
DEC_1241,-0.08659348937672817
DEC_1314,-1.65762238113739
DEC_1229,0.41814448304724294
DEC_1190,1.1165268259190526
DEC_1381,2.1844686214385365
DEC_1215,0.5816976134127461
DEC_1329,0.05365811477211491
DEC_1299,1.6141098685849808
DEC_1199,0.9268274825756326
DEC_1206,0.5372074691324285
DEC_1377,0.7503178971385314
DEC_1257,-0.8615686403355935
DEC_1386,-0.14784445488403497
DEC_1187,0.6663992925487339
DEC_1348,0.9584043327141294
DEC_1360,0.6041939229306053
DEC_1200,-0.7711253254399724
DEC_1342,0.30229249660294055
DEC_1355,0.09552642980642734
DEC_1280,-0.4540006104877321
DEC_1317,0.6221272028537763
DEC_1217,0.5625302754795287
DEC_1313,0.017059277661182648
DEC_1376,0.2710809390865734
DEC_1263,-0.3137463539208367
DEC_1212,-0.2965751931628269
DEC_1322,0.48639610648980813
DEC_1270,0.6133001651570771
DEC_1324,-0.5107219332651076
DEC_1337,-0.8151243297281257
DEC_1290,-0.554080569307005
DEC_1364,0.6249674753588419
DEC_1244,0.08387859482213322
DEC_1281,-0.38567001135319945
DEC_1336,-0.28386303164893745
DEC_1334,0.6983017105286984
DEC_1356,-1.578659893475442
DEC_1269,0.6440108550205625
DEC_1359,-0.7280935997950158
DEC_1231,-0.32044639924872786
DEC_1326,-0.19544344201189467
DEC_1239,0.8444933640061603
DEC_1259,0.8628113590870123
DEC_1271,-0.7650297747572461
DEC_1213,-0.26464601247616404
DEC_1210,-0.27383454494380555
DEC_1218,-0.1585802899150055
DEC_1208,-0.15948028991500518
DEC_1225,-0.15948028991500518
DEC_1205,-0.2527514153964354
DEC_1352,-0.6460653149958206
DEC_1234,0.8601876562941264
DEC_1369,-0.7036125432990046
DEC_1330,0.36266325102000607
DEC_1307,0.9590256879969377
DEC_1258,-0.18936954239826465
DEC_1340,-1.8133820601839439
DEC_1298,-1.623359744034234
DEC_1308,-0.01996174110661464
DEC_1309,0.1945578253459832
DEC_1219,0.1226542432625406
DEC_1339,-1.0360590013034336
DEC_1316,-0.6409295912012398
DEC_1283,-0.2253296617585061
DEC_1204,0.3375556912246873
DEC_1338,-0.4725983852881912
DEC_1198,-1.3059551609493
DEC_1211,0.20754343200626124
DEC_1233,-0.4099976901725899
DEC_1209,-0.6379761672335942
DEC_1384,-1.654335806932333
DEC_1303,-1.4118267679242105
DEC_1320,-2.1386917881635763
DEC_1279,-1.2432347623171394
DEC_1265,-1.0556471123745013
DEC_1306,-0.24373536191469114
DEC_1301,-0.48742812080537856
DEC_1237,-1.1794190165991107
DEC_1272,-0.6049440121786027
DEC_1304,-0.5631293083608306
DEC_1214,-0.08796676615567334
DEC_1230,-0.34386354888936843
DEC_1374,-0.8338734111721489
DEC_1273,-3.7035365124133475
DEC_1260,-1.29760681154524
DEC_1262,-0.44997777718320364
DEC_1282,-0.4470274738142521
DEC_1193,-2.333933660555775
DEC_1197,-2.2704060534944284
DEC_1232,-1.7775704299352668
