,combind_scores
DEC_1363,1.9492065703316737
DEC_1279,1.5899591687840156
DEC_1186,3.929875008096512
DEC_1190,3.1760277089225792
DEC_1294,3.5761922742813725
DEC_1304,2.9028992367067783
DEC_1273,4.841445118523939
DEC_1199,3.927255580253049
DEC_1283,3.193950740859357
DEC_1188,3.3967995310510224
DEC_1342,3.1516238505241705
DEC_1306,2.3972533477092837
DEC_1320,4.201556152441216
DEC_1209,-0.2726374005052046
DEC_1225,1.1529983666841233
DEC_1329,3.4284220686137337
DEC_1312,2.360066518861811
DEC_1183,3.401151213133069
DEC_1198,3.8745109260674324
DEC_1247,4.997393147042749
DEC_1194,2.9199865421973152
DEC_1192,3.526523638062987
DEC_1324,4.227882594720107
DEC_1189,2.3259750637026926
DEC_1326,3.0811518111315257
DEC_1321,3.9149427036316298
DEC_1184,3.3887885056345484
DEC_1274,3.5937213163365347
DEC_1281,4.444411951217644
DEC_1357,2.843620546678162
DEC_1311,1.3198396410307938
DEC_1230,4.178350677531684
DEC_1276,2.296086432446702
DEC_1216,4.172408119700293
DEC_1332,3.4534716964741796
DEC_1322,3.691883280225729
DEC_1253,3.113351181794762
DEC_1284,3.601062984133465
DEC_1285,2.657437573680864
DEC_1341,3.9411306010753635
DEC_1317,2.595197229026806
DEC_1223,-0.17345053747396477
DEC_1196,4.017043182144906
DEC_1200,3.0913527479242053
DEC_1369,0.7508474366123776
DEC_1323,3.639504055860166
DEC_1265,2.346916783789941
DEC_1233,1.7984156520448549
DEC_1328,1.5254471232252884
DEC_1238,2.249723126533401
DEC_1343,3.740868326348143
DEC_1352,0.5255319777846745
DEC_1214,1.3547094993527429
DEC_1239,2.5225220226207137
DEC_1325,2.520868864743288
DEC_1269,3.3704980474857
DEC_1255,2.1689364926472035
DEC_1318,1.9357185258807306
DEC_1310,2.516710864525003
DEC_1264,2.572516612708261
DEC_1280,3.0038487050151494
DEC_1224,-0.35431828804133403
DEC_1330,2.583300466742588
DEC_1195,3.0843410667150413
DEC_1289,3.2562173167616355
DEC_1234,0.1036080214712749
DEC_1275,2.4438041340787233
DEC_1278,2.469878737719236
DEC_1252,1.713272426631983
DEC_1287,0.18409403927771084
DEC_1346,3.734562679017814
DEC_1201,2.164699492095429
DEC_1335,3.4845112974735932
DEC_1213,2.997860076226659
DEC_1316,1.9380495941252018
DEC_1232,1.3392873001313177
DEC_1344,1.801454175295139
DEC_1327,2.4222899494435133
DEC_1373,0.16709703363933315
DEC_1307,1.692040080324062
DEC_1282,3.559360850916902
DEC_1277,3.657732994062154
DEC_1372,2.2797124921667846
DEC_1337,3.1190321178869587
DEC_1334,4.807566099851591
DEC_1267,1.4808271993963222
DEC_1290,2.2852162957315985
DEC_1272,2.7943704472080393
DEC_1187,2.9470308359080146
DEC_1331,2.654493489774148
DEC_1336,2.584034149886569
DEC_1295,0.9488224197195958
DEC_1309,2.7573930369063464
DEC_1313,2.015485122243801
DEC_1235,1.330286458573998
DEC_1314,1.722431351548523
DEC_1319,4.594914784488453
DEC_1240,2.316701143991108
DEC_1258,2.277688666195864
DEC_1268,2.2608539946057524
DEC_1181,2.0648810406388427
DEC_1291,2.2314045852310653
